"","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg"
"805",619472914.251983,1328625139.48416,12299161191.8141,16517492429.76,422916264.3312,904561644.636577,210203168.656291,85107660.1804799,2928634346.57097,512379357.0048,40141204.75008,182288088.082656
"806",966499143.531838,7132616154.57023,44430262522.4158,53019190129.2481,1716806084.93082,3631704702.10013,327958136.344511,2132169953.67936,10579582690.3152,1644676918.29504,162951086.027332,731864445.670368
"807",213888966.624,18713671626.3552,19848341801.3472,87985066149.1198,1716806084.93082,5107411174.23937,72578053.8432,3090086702.71488,4726219505.16385,2729332664.21759,162951086.027332,1029250160.58816
"808",361830725.352,14170602643.5744,41814919108.2816,29244215976.192,1716806084.93082,4304588761.25568,122778515.7936,4800858973.90847,9956826029.81951,907167515.99616,162951086.027332,867464655.310079
"809",1272831789.55391,13356145865.5488,68487341407.9486,47270473383.1681,1716806084.93082,7800714997.62048,406888850.759038,3284376082.95168,16307972326.2873,1466349378.41664,162951086.027332,1330670269.39392
"810",762382955.87424,17368440586.56,190765657183.392,172317893731.2,1716806084.93082,12900772542.4243,243712584.25488,12956856677.5738,45424468145.4624,5345371397.376,162951086.027332,2200653975.90528
"811",903628550.292479,14777164555.2,116110244947.68,289292759602.56,1977924628.9152,8461794525.03936,288864864.43776,7240810632.04799,27647775814.896,8973979481.5488,187735219.01568,1443439274.94144
"812",878072607.144,16011281491.2,151418716586.208,210435376072.32,2901088441.152,12283235948.088,280695341.628,5123610077.184,36055308747.6576,6527791257.7536,275357546.9568,2095312659.552
"813",951006305.8368,14060650406.4,157893565565.376,178971344979.84,2520942706.8864,17887214364.0538,304010212.5216,4499408130.048,37597077719.8271,5551764170.8032,239275917.94176,3051256758.35904
"814",847479542.77008,13454155520.64,132562487824.704,128348171538.048,1928681005.7952,9162532390.63968,434647923.915744,6727077760.32,31565327818.3488,3981412668.11904,183061248.00768,1457876417.0256
"815",819890154.63936,13083151298.9184,136357688570.4,42547172357.4912,1605988671.2064,4788918371.49324,420498118.914048,3893795029.44,24990645468.9024,1319830652.72218,152432823.02976,761978332.976262
"816",586109440.21248,7848589203.30242,104731546629.6,59589098606.0158,1252138585.69728,6357853521.31969,300598703.000064,2041567548.71616,19194436182.2976,1848478160.83967,320314521.922559,1011616037.6256
"817",529486651.566721,12616810301.4912,104887133287.2,408570358976.641,3672402733.7856,11275800107.2704,271558500.506496,2853802330.0992,19222950973.3632,12674019298.8672,939451862.131201,1794124414.368
"818",282586075.035264,16156711818.7776,112337771832,297032641516.801,2028513866.3712,11116576162.3738,179827502.295168,4346924846.48064,20588449819.392,9214073777.66402,518922151.8624,2101743778.61376
"819",314145104.461056,19952518600.6272,97344684597.5999,60005938325.7601,970764435.155518,11500371951.9811,199910521.020672,5843237590.18368,17840625831.7056,1861408699.0848,248335088.06304,2174305725.86112
"820",185958182.374272,14918116637.4912,99406558231.2003,3491122997.6064,2579057572.8528,7568561864.89728,118337025.147264,3374335906.0992,18218511035.8272,2027536817.84064,659758913.9856,1430942187.61728
"821",604754404.974721,13260253514.2272,102454514870.4,2733438147.1488,3631724404.6464,6956006515.66079,384843712.25664,3296386965.15648,18777118361.7024,1587496770.07488,929045777.932799,1315130054.8608
"822",655817296.128479,39856974303.744,128496357316.8,3054699492.2496,5178278972.6496,16146096884.0208,333690412.63968,9908106992.40959,23549877850.0608,1774075474.34496,1324676016.2592,3612241540.1088
"823",155636904.062592,14737193692.992,57911106060.7201,2288559698.3808,1050886059.0336,8428598474.22144,79190565.7950719,6849681575.616,10613526347.1283,1329125055.59808,268831317.4272,1885665232.41984
"824",50387837.2175808,6009125741.04959,34679354886,1526263060.608,672219251.766721,5401738825.11936,25638143.8739328,2792973935.9808,6355779950.016,886406623.6608,171963064.40544,1208489303.20896
"825",23102511.034176,3483504475.83359,21375013643.28,1296760380.3648,612369944.98848,3304909367.68032,11754930.047616,1165256778.888,3917457045.89568,753118528.596479,156652776.62496,739381845.035521
"826",19146532.311936,1832915723.28192,14960943018.7513,1280046396.55179,504775106.8992,2593439310.28608,9742064.299776,853563694.665602,2741932829.61842,743411561.074311,129128515.7184,580210144.634881
"827",23331604.5763027,1309078252.2475,11849833066.5792,1259000974.15373,350171813.042496,2008363689.25747,12812609.9707154,423525316.903603,2171751223.83851,731189027.296974,89578835.894592,360244607.938559
"828",12508632.08352,967925010.51072,6570166895.88481,1154219045.9904,147214506.84864,2050651108.09728,6869147.11027201,284683826.6208,835190707.104002,670334907.479041,37472783.5614721,367829795.1744
"829",15731119.744272,646725186.4896,5812972888.8384,1077249905.9712,156161907.72864,1901956340.52864,8638784.4019392,214306973.56224,738937231.632,625633599.237119,39750303.785472,341158087.987199
"830",11078913.028752,754528314.46464,6511908346.15316,1175025097.9584,141529473.16992,1845738306.55873,6084013.25646721,250029970.871616,827784959.256758,682418422.27584,36025684.079616,331074135.705601
"831",9665647.16745601,411787345.67424,7663285111.82401,2663625228.8256,212105823.74784,1569971978.27713,4050366.4320768,177297329.38752,974146412.520002,1546951575.20256,53990573.317632,251036128.506241
"832",8960885.48174401,325215412.43904,6337000219.93919,2205070445.2608,149359266.58752,1431022720.59647,3755037.72568321,149057064.03456,805550875.415999,1280637066.28608,38018722.404096,228818353.800959
"833",12293712.243792,247495174.9632,5105037541.13279,2484216100.4544,144737642.016,1310713830.16243,5151650.84501761,106216679.25504,648945450.143999,1442756273.72544,36842308.8768,209581145.432064
"834",14952042.174384,137729376.732672,4408604902.3392,2534627706.624,120503688.49728,1288117254.82752,6265617.67307519,43996884.234048,560415877.416,1472033783.4624,30673666.162944,205967987.44704
"835",22619004.789024,105151686.672384,3898922125.88161,19828426454.3232,114590834.83584,616332983.08896,9478440.1020672,33590122.131456,495625693.968001,462166330.890241,29168576.140032,204404103.252288
"836",25315134.2496,96906340.5336,4311666386.84159,41444350682.112,193645677.07584,738345479.888163,11360501.9424,52180337.2104,548093184.767999,965996143.7184,49291626.8920321,244869007.254049
"837",24702955.1626752,107698817.37888,9361774574.58239,44120716432.128,277189264.47168,739786013.553601,11085778.4652288,32309645.213664,2879410160.952,1028377601.0496,70557267.3200639,245346753.86208
"838",22941209.338416,128747385.7488,8954846272.85762,58215700392.1919,197038867.89312,709932438.164162,10295171.681904,84973274.594208,2754250825.24801,1356907302.3744,50155348.190976,235445947.846849
"839",29334470.7641184,138631916.9664,8144059606.96321,34794110558.5921,195016674.59136,618584886.51984,13164232.4630496,91497065.1978238,2504876377.536,810990546.854403,40447902.878208,205150937.048352
"840",59646815.7766848,175939838.9856,29551380482.016,31029030676.2239,411416001.99072,1104411437.1648,21674935.7877024,175939838.9856,9089146993.68,723233045.836797,85330726.3388161,231108319.25856
"841",34436303.0417088,421803074.2896,21318615837.2736,31098176903.808,232091407.76256,1108223501.4144,12513738.5370144,421803074.2896,6556987520.92801,724844724.8256,48137477.165568,231906028.999679
"842",42640539.6431232,490276876.9824,19351755318.3552,41767033077.5041,434552617.21248,1299528574.0992,15495059.4878016,250585959.34656,5952038307.696,973517312.332802,90129431.718144,271938386.80224
"843",34904266.4218752,453245723.3664,13345099340.2848,73681406628.48,240446984.69088,1053657310.9824,12683790.8035776,191370416.53248,4104565254.504,1717386169.536,49870485.713664,220487548.409281
"844",33482495.921184,679023625.896001,11202767653.7376,69867517644.288,248027074.90272,884481258.523972,16741247.960592,186070110.4728,3445646202.64801,1628491012.7616,51442652.572416,230207450.848705
"845",48711064.1795988,630041045.752112,6158311644.5543,66978879459.8901,357361248.054929,1004348582.5776,24355532.0897994,182466432.730806,1084598170.23494,1561161852.07263,74119369.9669482,261405795.465404
"846",71903070.2459518,555301115.77248,5754575520.3168,98005964845.8241,640069670.946241,989107207.558851,35951535.1229759,129810650.44032,1013492405.07072,2284349556.5568,132755191.011072,257438862.241345
"847",56047035.9505538,661749021.52128,7834314223.03681,208707719399.424,880488443.609279,1563281497.14912,28023517.9752769,239776593.512256,1379774743.75872,4864616016.0768,182619825.341184,406881485.559359
"848",140138986.163731,1250109562.38336,9189781361.28001,106037773712.64,627405222.839042,2571558423.38208,70069493.0818655,391888278.544896,1618498806.912,2471557131.648,130128490.662912,498215491.8624
"849",59402267.191296,1286534195.62848,7345165827.16799,75513103755.2639,220192812.99648,2988554494.33728,22621685.3139456,404752331.20896,1293626220.3072,1760079861.9648,45669620.473344,579004596.518399
"850",64321015.1313597,953500228.709759,5576260977.84959,212733471283.2,154790451.48096,1531060456.05216,24494852.3376959,299977600.04352,982087754.307837,9724958687.232,32104686.233088,296628702.3648
"851",72705713.9063038,738229943.096639,4409302175.22241,352563698592.001,190797256.18368,1257281202.57696,27687929.4054143,214833208.159584,776563666.680961,16117197649.92,39572764.245504,243586522.1088
"852",35568506.511936,551785902.20064,3441117216.48768,390512061676.799,125941244.67072,1002526272.61776,13545266.8634496,160575897.381984,606047509.769472,17851979962.3679,26121147.042816,194230127.3328
"853",447702298.946265,873297536.66496,16482894539.5512,154681680988.8,1918689539.01408,2274409493.26272,190361607.425971,262970494.186752,2902957545.77171,7071162559.488,210679635.656448,496234798.530049
"854",38961666.747072,2253205720.512,17111639265.1776,102051340272,527046323.90112,2120587272.4608,16566377.986944,506338364.16,3013691691.47904,4665204126.72,57871753.212672,462673586.71872
"855",20616042.0491136,2014162685.5968,6263394351.2064,133110056016,353420406.38592,1594685867.57567,8765876.14686721,681194346.477119,1103105273.79456,6085031132.16,38806946.583552,347931462.016511
"856",141379925.466355,1234380197.2896,3687325494.83136,116720830195.2,222402602.26656,846403191.469441,60114299.0171904,399514450.95072,649409564.761345,5335809380.352,24420677.8959359,184669787.229696
"857",328240893.750912,795100498.079039,3607553348.40384,42260190537.6002,609165267.60384,726855495.696576,277818346.819296,247934563.91712,460869255.513793,1931894424.57601,66888735.266304,363427747.848288
"858",69473170.072051,573352430.14944,3202969484.14057,34753293590.3999,319610240.63136,691541361.264384,58801086.7176094,178787316.92832,409183182.902169,1588721992.704,35094457.794816,345770680.632192
"859",203883620.646528,846069846.099839,28530096767.1433,25693817647.68,2381823692.82144,1785789602.71546,172564148.800224,263828231.57952,3644753988.91257,1174574521.0368,261533581.956864,892894801.357729
"860",53466029.4031488,4350921710.22964,48881879681.1839,16793827585.92,699896295.96768,3110880063.09312,45252874.2839904,2030430131.4405,6244718600.41919,767717832.4992,76851357.9886079,1555440031.54656
"861",51335359.9623648,4350921710.22964,33524512219.1232,14570123440.32,1484018819.17748,3283623762.20928,25594133.6202048,2245637011.73143,4282796537.08416,666062785.843201,162951086.027332,871394460.81408
"862",118360099.374912,1521147661.83648,27433518843.1392,12065981034.24,789184611.68832,4248854485.8336,59010479.3445121,857076747.099265,3504664847.42496,551587704.4224,86655565.204992,1127543388.6096
"863",168916762.769933,12865628713.0446,32451510937.5072,9605979875.40481,1249195487.58432,6894495579.05856,84216380.2921728,1918148280.85393,4145719339.86336,898805134.540801,137166563.342592,1829632653.66816
"864",410521625.915184,12865628713.0446,63358475279.6161,10266645932.2368,3516761538.0288,14057905149.2736,204672673.092384,159065954.997643,8094121004.62081,960621841.612798,386154208.09728,3730628587.44961
"865",179369707.987584,12865628713.0446,66731145478.272,7342283460.09601,1033333182.6336,8740375990.64639,89427877.3347839,159065954.997643,8524983656.79361,686997282.816001,113464035.74016,2319484744.6704
"866",96485263.657805,6202309576.7808,55165954697.568,5937975873.33121,513618698.3904,6265486666.14517,56623767.0195169,2000745024.768,7047516700.5984,555600081.715201,56397347.27424,1385778227.33564
"867",139868249.069031,7743485510.20801,37056548008.9729,5648781945.02401,732436614.648001,5357987806.032,82083697.0172065,2497898551.68,4734018334.16066,528541000.704001,80424412.5888001,1185060832.39296
"868",353627855.26272,9369827617.6512,34114356656.5824,6330540506.57281,742955419.53216,6191945033.328,207531601.49952,3747931047.06048,4358149869.52512,592331275.468801,81579418.615296,1369512548.54784
"869",248903584.63488,7298820117.04321,21962783591.9712,5565283517.26079,597643062.57504,4265143809.98401,146072654.54208,2919528046.81728,2805771875.14656,520728282.316799,65623551.969024,943349454.443521
"870",276334126.561152,6520199495.35681,13552626711.2544,5845064261.64481,163920087.95904,2648988767.61792,112999085.21088,1784726139.24,1731364273.63872,546906597.580801,32784017.5918081,404302314.96
"871",285243530.82624,4302283530.21119,25883446818.8736,10229516151.2064,624234873.911042,1767530105.49024,116642336.0256,1350351764.9568,4663581387.18912,957147710.054399,124846974.782208,269769552.12
"872",173945903.584896,4960912816.2528,45758002869.504,12395768681.088,434148397.72416,3035126563.29792,71130295.1462398,1557074825.5392,8244503600.71681,1159838005.248,86829679.5448321,463236654.96
"873",546646384.311551,7602866773.28641,55622793313.152,16660376793.8496,2060129431.9872,4331860770.44448,223535696.18688,3068894398.26816,10021904169.6384,1558865664.9216,412025886.39744,661150911.240001
"874",2022840613.61395,44811340247.52,126931367067.84,42898496489.5653,4678566484.83839,11677263813.1095,827183894.042878,4364740933.2,22870012832.928,4013894408.38038,935713296.967679,2944506599.08705
"875",802559488.097664,68029326908.928,152304913212.48,42898496489.5653,2484104985.3312,18151353921.8593,440864399.651328,26504932561.92,27441722248.416,4013894408.38038,496820997.06624,4576995284.22722
"876",246316442.289984,23419677430.1952,80711132931.36,6212083630.00319,858512140.415999,7511306535.57311,135307291.315968,9124549648.128,14542226153.712,328185550.264319,171702428.0832,1894030315.29792
"877",494248238.523072,12118400867.8656,42688937669.9616,5802493917.19681,902040725.376,6186111769.69631,271501933.734144,4595549420.02176,7691531060.35873,306546848.45568,180408145.0752,1559872862.34912
"878",147646776.109536,5150438772.7104,23977538296.9056,5645271114.8928,510319139.904,2474483638.94784,81105772.5630719,2892169464.67584,4320182010.32352,298240738.14528,102063827.9808,723918085.862401
"879",100172710.308896,3045774888.65894,14212004352.5537,4434616636.66482,337245547.122893,1644684918.58392,76987335.2225643,735086054.859034,2560665101.40726,234281633.635123,67449109.4245786,481157821.926145
"880",62466631.150752,2014235216.24832,11693872542.2688,4098328408.51199,253489071.30624,1417333541.2992,48008479.133664,646879386.756673,2106957651.88896,216515463.091199,50697814.261248,414645450.911999
"881",89900830.1917439,4865546858.75142,12324855824.9856,3928300862.51521,378954865.578241,1407515409.01325,69092922.9070079,1745047094.53296,2220645829.25952,207532875.75552,75790973.1156481,411773124.977279
"882",314043982.053408,5520524320.50642,19863622169.5968,8644012419.45599,907409012.993279,2208456908.0064,241357244.367456,1745047094.53296,3578952188.26656,456664807.0656,181481802.598656,646091116.704001
"883",390087836.36928,2884458380.9472,55554528870.7201,50172875837.1071,1237716709.2,19587957119.1821,259702312.980096,440002125.9072,10009604541.024,2650642497.05471,256711613.76,5678668319.76287
"884",118462776.37488,3091176344.50559,36476526301.3152,34793730320.6015,387200448.72864,9364521615.66719,78866999.0660161,471535374.585598,6572202315.96385,1838159337.69216,80308241.2177919,2714831970.7392
"885",109234193.9184,2416080103.02721,20888687979.3024,16722671092.0704,266897481.03648,4935264438.57408,72723038.6908801,276415943.990401,3763644662.35008,883461869.015041,55356514.5853441,1430763282.07488
"886",182529845.028,1805344901.06112,14470152705.2448,16706138385.024,204443620.47936,3353991746.44608,121519869.4296,429916878.981504,2607177293.58816,882588442.982401,42403121.2846079,972342677.666879
"887",91287061.4377442,854505792.902591,15414451837.2,305393137073.281,213145998.92064,3357639584.5824,60774673.7791009,319728532.364352,1653777221.4,16133977052.928,44208059.035392,973400208.206399
"888",74999178.47088,678052698.891264,10843905562.5888,331670768514.75,194348531.20032,2208205471.81248,27176172.9047424,343089248.44032,1163414969.2656,17522229280.0245,40309324.989696,501692120.96256
"889",71766722.3054401,615486245.073984,12384752737.968,172792722292.992,251986825.42272,1899438130.33632,26004882.9059712,311431122.67392,1328728532.616,9128672121.1392,17956305.8496,431541881.59104
"890",148147850.52216,1182134674.23926,27749664305.2512,109889013688.704,267720176.389248,2806639312.176,53681809.3656767,598150700.68032,2977190704.8144,5805457326.95039,19077447.24864,637652993.471999
"891",117669896.064,1934714088.05876,30168639517.9104,129358248784.128,397435560.902496,2262813152.01984,42638032.9267201,775045304.007555,3236716385.5248,10673822713.8816,28320823.81728,514098685.140479
"892",35545421.0708352,2846549851.10496,41914505628.0202,198628395215.616,346727047.987872,2769195189.62759,16926390.986112,1140326164.12896,4496900401.38679,16389556107.9552,24707390.59296,381213883.247435
"893",391107140.248205,3574520478.80929,44762875704.5183,121067918860.032,1591159575.62217,5665198949.6256,186241495.356288,1464089307.0048,4802494761.82079,9989757239.2704,113384292.79968,779884530.727681
"894",141582199.334688,5743023956.42976,62556078824.9278,98351594043.2639,1301896167.23232,7018732786.6656,67420094.9212799,1910516461.03008,6711482141.13598,8115350109.5808,92771698.3775999,966215162.83968
"895",131636172.777379,4388614909.39872,40612697819.3664,67139733116.1599,1079861075.68723,7442228455.2,62683891.798752,1459948816.01376,4357232761.9968,5539945191.55199,76949720.3577599,1024514566.56
"896",90989383.76784,2199033530.0352,35426202953.7312,167194538505.216,1086859756.01693,9089668470.20545,57765044.46672,1130058897.3792,3800786956.5744,13795833505.0752,77448438.6710401,2827668358.944
"897",42496666.1461239,1632082065.61837,45510936243.4544,187522603972.641,603181340.485719,7687144952.64551,26979211.2877882,838708839.276106,4882752269.03458,15473176611.9502,42982043.2650156,2391362966.03791
"898",10610217.7159392,1170515658.88512,29964435406.5888,94314628706.688,1082870626.25059,4774808695.88736,6735947.34663361,650286477.158401,3214807847.2656,7782245319.5136,77164177.64256,1485376008.336
"899",7149249.22201921,881220809.50272,15228817458.5664,67337477259.264,562184045.235648,2544092472.43008,4538734.98327361,539747745.820416,1633860982.3968,5556261784.7808,40060620.80064,791431481.808001
"900",5720762.88250561,1479191559.75072,12508886679.8688,59289663737.0882,602509876.937569,2278454848.3008,3631853.61420481,462640764.432672,1342046546.6256,4892207226.39361,42934195.5062401,708795343.080001
"901",118620501.320786,1044472575.67488,7495877181.312,36709334656.4736,765156498.935328,1179575083.8576,63475853.5495846,259266242.1888,804213543.744,3029021602.80192,160873902.53568,466032500.0496
"902",30271566.5269056,623505540.74688,5313176554.98241,24431848533.7344,550309753.08,1097674190.8416,16198831.586304,154770878.9088,1168217665.61472,2015961272.45568,115702444.8,433674680.313599
"903",43044067.2104352,6596558721.96106,8741682612.7488,57013927131.6864,492751716.597504,1915186660.24032,23033614.560768,1988324437.47053,1922049446.26464,4704427867.15008,103600886.53824,756661648.374718
"904",49613922.6781536,6596558721.96106,9368885687.61599,94678403309.568,391089383.745696,1541260212.71904,26549256.282624,1988324437.47053,2059953712.0848,7812261693.8496,82226414.45376,608928893.115841
"905",18660170.2042368,193727545.475328,10121322642.1632,53491656220.4159,308241341.34192,1105844057.70048,10053080.6266368,99566286.2208001,2225393375.80896,4413792398.51519,64807640.7552001,376137434.592
"906",15032410.0100064,131940010.200787,4565828469.19681,28387773227.5199,249407168.057567,683671337.036352,8098641.55520639,75560358.264768,1003896900.59904,2980716188.88959,52437775.1500799,232541271.1008
"907",88581454.5707425,129286027.521965,2913568198.59456,13390819900.416,211710707.544383,543772409.489568,47722850.0639425,62649616.8608641,640611469.306369,1406036089.54368,44512106.7110399,184956601.8672
"908",207076201.264109,277662314.172096,2407289367.67488,9944280527.41565,196819858.965888,507974144.426784,111561348.282509,115838892.13248,529295034.046464,1044149455.37864,41381310.68928,172780321.2336
"909",573135067.56096,452793296.225088,2394734174.27712,8895672882.432,279289714.931424,644584028.64768,195821148.083328,200351016.0288,526534501.139136,934045652.65536,58720570.81344,188241353.49888
"910",287436678.31296,441853153.497504,6182975545.34399,9277439980.03199,522120317.798879,733698574.0776,98207531.756928,217854272.90016,1359461930.8032,974131197.903359,109775625.2928,214265955.2616
"911",535234004.85888,388015233.500159,9974699610.96959,7413417527.04001,1969562000.25417,812003720.54256,182871618.326784,221722990.57152,2193155106.77088,778408840.339201,414099763.522559,237133829.89296
"912",191533398.971904,505487839.056191,5319776181.65761,5808568550.40001,576317343.52512,733553143.240319,65440577.9820672,240252895.113984,1169668737.37728,609899697.792,121170532.1472,214223484.30912
"913",82214344.7009279,480102686.987904,6028520427.07199,6817147271.424,2114440376.19984,914392789.624801,28089901.1061504,131258358.16704,1325501606.7216,715800463.49952,444560394.470399,267035062.4568
"914",28538420.3591616,523565731.8648,11694220414.1568,6772619669.76,960851495.674656,797813740.797697,12929008.1185152,286281998.496,2571229232.08704,711125065.3248,202018711.31136,242193457.027872
"915",143614118.655935,819741189.015936,16030652221.2096,4592765221.63199,650903466.816576,1083053989.14048,65062749.8883243,448228620.70272,3524688276.84288,482240348.271359,136852240.06656,328784246.70336
"916",143614118.655935,2151518878.62029,15577822415.0016,6835985872.12799,1061691515.4505,902841365.90592,65062749.8883243,683237330.539777,3425123774.58048,717778516.573439,223220292.34176,274076843.22144
"917",1255062969.57692,15917566333.68,24451060236.5952,7540578081.792,6869907925.20489,3222238467.24864,568592063.565236,2913396989.5584,5376098500.73856,791760698.58816,1444395884.40576,978179534.70048
"918",3402347009.25312,28988191186.416,48641236435.584,5589783892.22401,13267556020.512,20941245432.576,2074033450.84608,11419590467.376,10694835959.8752,586927308.683521,2789499294.71999,2721178785.02401
"919",1633517697.8304,27184269017.664,59856228536.8321,7792532133.3504,8462532472.17409,21505554799.2,995774487.033599,10708954461.504,13160696402.6496,1159015855.2768,1779244672.2048,2794507120.8
"920",2150798302.14336,39797805500.6401,86998187158.2721,6657178192.58879,3596427003.744,23729637398.832,1311103074.59424,18789388172.7264,19128447561.0816,990149921.049598,3596427003.744,3083512204.368
"921",950199630.430462,38774297596.3201,134631925441.92,5971842539.59681,4023114683.5584,18229064551.4449,579231281.563775,18306168380.3232,21092334985.9008,888217086.585602,4023114683.5584,2368748501.03521
"922",1658292858.45446,65003937343.488,169738238914.56,10688498065.3824,3188247637.4784,15293628386.9021,896451925.209406,18620919551.52,26592324096.6144,1589744965.4208,3188247637.4784,3271845915.94176
"923",940131338.755104,52757378942.9762,218789551319.04,12390804179.712,1699524158.6304,14106855642.5434,508222986.235488,15112790843.0401,34277029706.6496,1842936064.704,1699524158.6304,3017953415.18592
"924",638028213.442272,32327870642.3808,179045914440.96,8125455469.36319,1513886466.9312,12214963452.3581,344909897.767584,11281079859.5808,28050526595.7504,1208532933.7344,1513886466.9312,2613211023.17376
"925",287649736.464672,29048241519.8208,133269949658.88,6865436476.8,1723318086.0672,9387993334.73185,155499771.180384,6793052313.74977,20878958779.8912,1021125045.6,1723318086.0672,2008422519.10848
"926",475062749.656704,27796771255.9104,83624120375.0399,5627644586.49601,2016626332.1472,5282007386.72832,256812850.850688,6500390778.07488,13101112192.0896,837023087.232002,2016626332.1472,1130007468.40704
"927",126075569.092704,14372512584.3936,91630312928.8905,9997525103.8464,2104618805.9712,5778057637.31039,93318774.70608,4787038291.392,14355415692.1929,1486973670.5088,2104618805.9712,1203477093.68832
"928",43421277.313728,9610876637.33184,67095083185.9201,8819810816.02561,1468733460.4224,3518117856.1152,32139616.13856,3201085002.1248,10511563032.4608,1311807304.9152,1468733460.4224,732767742.81216
"929",16504201.93968,8088655848.0624,44718174294.3361,5599941241.6512,692201395.290237,2416477161.1968,12216101.1336,2052632729.088,7005847306.11265,832902653.0304,692201395.290237,503313586.23744
"930",15200652.5781984,5446341251.09567,22143689461.44,4814744694.45121,359027489.5776,1851917530.6944,11251238.313168,1494396568.50048,3469178015.6256,716117090.630401,359027489.5776,385724834.79552
"931",15536749.3723239,6190168098.62708,17468737174.3795,7505422398.54491,445984572.295527,2050062972.69197,8335727.89357825,1572106183.77831,2736768823.98612,1116312825.10003,445984572.295527,426995364.726375
"932",18462314.9460096,5298228002.9952,21792392373.312,15721003935.5904,427234437.57888,1936530014.99328,9905343.13114559,1934273715.3792,3414141471.81888,2338250585.3568,427234437.57888,371112023.7792
"933",13239250.7171328,3086151341.45472,18149233305.024,12224588188.2624,377489878.94016,1954961873.18208,7103081.14318082,1185474007.35245,2843379884.45376,1251054346.752,377489878.94016,374644261.4112
"934",16702210.6183296,974873197.17216,19821633140.736,14108968155.1104,1918904862.79296,2319781009.19041,8961017.49466561,636759281.28384,3105389192.04864,1443900249.792,1918904862.79296,444557336.256001
"935",11039084.3735136,778933561.120416,24668734762.944,10984314047.2704,1101868531.8912,2730877274.8656,4936175.93937601,210238478.0352,3864768446.19456,1124125706.592,1101868531.8912,523338850.584
"936",7407914.27022718,1510376447.22681,26630181732.672,10830042421.8624,1024863203.0016,1521836983.36224,3312481.99075199,407658960.115198,4172061804.78528,1108337674.752,1024863203.0016,341139585.790079
"937",7089964.71647038,2406354089.256,21774822931.584,16909041735.8208,601606839.744004,1291816058.27124,3170309.42606399,649488283.200001,3411388925.94816,1730457487.584,601606839.744004,289577398.797337
"938",9426578.90227202,1961171501.06593,15026597618.688,23974159224.8448,336110454.14976,1213813858.36032,4215136.90752001,529331039.424002,2354166960.26112,2453495827.104,336110454.14976,272092189.501441
"939",146391187.24873,1688398374.6432,12726606314.88,29743395060.4415,418515111.5328,1146021808.11264,65459473.9730092,518031319.4928,1993834989.3312,3043914699.16799,62777266.7299201,256895718.26688
"940",146787911.333414,1061835485.9904,12005158246.848,53189718712.704,401113871.5968,931831597.176193,79344816.9369808,325790433.2016,1880808125.33952,5443392265.92,60167080.73952,277499764.979712
"941",5037235.90847999,945453302.069761,18435344553.216,48107180454.912,1632884647.4496,1066904975.86675,2722830.2208,290082263.13504,2888203980.00384,2067764773.9392,244932697.117441,317724662.863872
"942",33856882.528032,4805554352.41729,64979502210.432,28598997659.7102,3488587737.8688,2357126853.06816,18301017.58272,813667725.579745,10180122012.9677,1229255162.56649,523288160.680319,701953174.517761
"943",40513822.6896,11575737033.0624,76087609718.4,62899824672,1901123690.688,2915901080.99424,21899363.616,1959982747.64352,12000103018.4448,2703588955.2,285168553.6032,868356328.688641
"944",229965000.708096,17525436826.1472,96087431196.6062,45746911745.28,4887821746.944,6613233588.52992,124305405.78816,4160715217.7184,15154360577.2933,1966314627.648,733173262.0416,1969423200.64512
"945",255767486.353432,15367387446.6912,77694064257.6,122995450232.064,2027718475.776,5711469469.78201,67978069.4627062,3648372559.2864,12253463848.6272,5286646545.0624,304157771.366399,866264006.984932
"946",74674168.7743296,9839174839.83361,51510906820.8,147047878338.048,1577534025.024,3683043026.2368,19846955.155968,1698850332.0576,8124005875.73761,6320478981.1968,236630103.753599,558610638.9408
"947",70650104.5152,7318274183.3952,36989931434.4,87224189202.4321,1513754963.712,2758926478.27392,18777436.416,1711107273.096,5833840614.7968,3749109886.7712,227063244.5568,418449003.13152
"948",75697636.4121601,2945297478.816,33179084099.2801,70514044556.544,1831381111.296,3350061278.32897,20118973.1328,1224019731.456,5232815549.37218,3030866827.4304,274707166.694399,508106980.517761
"949",24735494.0541888,1890100356.8832,20431809352.08,59512240581.1201,806154490.4832,4559104424.16576,11933790.991056,785496252.211199,3222388217.81376,2557982270.592,120923173.57248,745983102.758399
"950",18860901.8017511,1105059007.41571,14422262375.2383,44741634122.9301,371290430.699687,2835291805.43922,9099557.88680974,427672187.28556,2274596808.89472,3933660449.73412,55693564.604953,463924398.624417
"951",19765071.465408,750586760.32032,14212038390.48,34418572024.3199,427536844.012801,2286270474.54019,9535780.09295999,290486824.123968,2241441483.29856,3026062372.60799,64130526.6019201,374090826.54528
"952",30564433.8804096,768226158.702721,17178270621.12,72836442377.856,275274394.107264,2980851341.57799,14745998.801952,370229474.0736,2709258680.81664,6403740907.0464,19160630.68032,487741566.274561
"953",42504221.7750528,740858860.650241,25264820251.44,291789292151.808,1027166983.94275,2010987494.496,15464705.6904768,357040414.7712,3984623079.65568,25653957900.5952,71496541.80576,681638399.207999
